step,epoch,loss,ce,dice,lr
17920,5,0.18391,0.09736,0.1731,4.221997981836529e-05
17940,5,0.34126,0.21637,0.24978,4.2199798183652874e-05
17960,5,0.20066,0.09611,0.2091,4.217961654894046e-05
17980,5,0.28978,0.17012,0.23932,4.215943491422805e-05
18000,5,0.16609,0.06794,0.1963,4.2139253279515644e-05
18020,5,0.18858,0.09977,0.17763,4.211907164480323e-05
18040,5,0.22563,0.11299,0.22528,4.2098890010090816e-05
18060,5,0.26,0.12773,0.26454,4.207870837537841e-05
18080,5,0.12151,0.07141,0.1002,4.2058526740665994e-05
18100,5,0.33238,0.21118,0.24239,4.203834510595358e-05
18120,5,0.3809,0.24927,0.26327,4.2018163471241165e-05
18140,5,0.30616,0.16734,0.27765,4.1997981836528764e-05
18160,5,0.26518,0.1426,0.24516,4.197780020181635e-05
18180,5,0.28264,0.13496,0.29537,4.1957618567103936e-05
18200,5,0.16118,0.06982,0.18272,4.193743693239153e-05
18220,5,0.23942,0.11322,0.25239,4.191725529767912e-05
18240,5,0.3351,0.20569,0.25882,4.18970736629667e-05
18260,5,0.26086,0.12299,0.27575,4.1876892028254285e-05
18280,5,0.22521,0.11032,0.22979,4.185671039354188e-05
18300,5,0.25146,0.1154,0.27212,4.183652875882947e-05
18320,5,0.18135,0.09648,0.16973,4.1816347124117056e-05
18340,5,0.19317,0.10235,0.18165,4.179616548940464e-05
18360,5,0.25901,0.1237,0.27061,4.1775983854692234e-05
18380,5,0.20389,0.10413,0.19952,4.1755802219979826e-05
18400,5,0.30478,0.18341,0.24274,4.173562058526741e-05
18420,5,0.29051,0.11793,0.34516,4.171543895055499e-05
18440,5,0.2401,0.11069,0.25881,4.169525731584258e-05
18460,5,0.32306,0.16391,0.31829,4.1675075681130176e-05
18480,5,0.16577,0.06262,0.20629,4.165489404641776e-05
18500,5,0.22989,0.1443,0.1712,4.163471241170535e-05
18520,5,0.23265,0.1446,0.1761,4.161453077699294e-05
18540,5,0.34284,0.19997,0.28573,4.159434914228053e-05
18560,5,0.17398,0.07028,0.2074,4.157416750756812e-05
18580,5,0.19133,0.08336,0.21593,4.1553985872855697e-05
18600,5,0.45126,0.28048,0.34156,4.153380423814329e-05
18620,5,0.31359,0.18161,0.26396,4.151362260343088e-05
18640,5,0.22852,0.09825,0.26055,4.149344096871847e-05
18660,5,0.24039,0.14708,0.18663,4.147325933400605e-05
18680,5,0.23785,0.10913,0.25745,4.1453077699293645e-05
18700,5,0.20124,0.07824,0.24602,4.143289606458124e-05
18720,5,0.441,0.2758,0.33039,4.141271442986882e-05
18740,5,0.18579,0.11971,0.13215,4.139253279515641e-05
18760,5,0.15573,0.08091,0.14963,4.1372351160443995e-05
18780,5,0.22801,0.13117,0.19368,4.135216952573159e-05
18800,5,0.17629,0.10165,0.14929,4.133198789101917e-05
18820,5,0.24768,0.11878,0.25779,4.131180625630676e-05
18840,5,0.22002,0.14759,0.14486,4.129162462159435e-05
18860,5,0.46373,0.30132,0.32482,4.127144298688194e-05
18880,5,0.16933,0.06764,0.20337,4.125126135216953e-05
18900,5,0.33339,0.21712,0.23254,4.1231079717457115e-05
18920,5,0.18187,0.0874,0.18894,4.12108980827447e-05
18940,5,0.33562,0.18886,0.2935,4.119071644803229e-05
18960,5,0.20026,0.09276,0.215,4.117053481331988e-05
18980,5,0.16812,0.07903,0.17817,4.1150353178607464e-05
19000,5,0.21053,0.09776,0.22556,4.113017154389506e-05
19020,5,0.2561,0.14471,0.22278,4.110998990918265e-05
19040,5,0.19406,0.07016,0.2478,4.1089808274470235e-05
19060,5,0.17787,0.06099,0.23377,4.106962663975782e-05
19080,5,0.21929,0.11231,0.21396,4.104944500504541e-05
19100,5,0.35117,0.22223,0.25787,4.1029263370333e-05
19120,5,0.18731,0.11109,0.15244,4.1009081735620584e-05
19140,5,0.18936,0.07837,0.22199,4.098890010090817e-05
19160,5,0.14626,0.06356,0.16539,4.096871846619576e-05
19180,5,0.23685,0.09986,0.27398,4.0948536831483355e-05
19200,5,0.15541,0.06816,0.17451,4.092835519677094e-05
19220,5,0.27785,0.09666,0.36237,4.0908173562058526e-05
19240,5,0.19598,0.08642,0.21913,4.088799192734612e-05
19260,5,0.14849,0.06842,0.16014,4.0867810292633704e-05
19280,5,0.20345,0.09671,0.21348,4.084762865792129e-05
19300,5,0.26368,0.14755,0.23226,4.0827447023208876e-05
19320,5,0.14074,0.07003,0.14142,4.080726538849647e-05
19340,5,0.23382,0.1195,0.22864,4.078708375378406e-05
19360,5,0.20888,0.10278,0.21218,4.0766902119071646e-05
19380,5,0.17611,0.08168,0.18886,4.074672048435923e-05
19400,5,0.41008,0.2318,0.35656,4.0726538849646824e-05
19420,5,0.23318,0.10603,0.25429,4.070635721493441e-05
19440,5,0.14735,0.06443,0.16584,4.0686175580221996e-05
19460,5,0.58998,0.46814,0.24368,4.066599394550958e-05
19480,5,0.28668,0.14322,0.28694,4.0645812310797174e-05
19500,5,0.1358,0.05565,0.1603,4.0625630676084766e-05
19520,5,0.41222,0.30123,0.22198,4.060544904137235e-05
19540,5,0.36688,0.25738,0.219,4.058526740665994e-05
19560,5,0.20993,0.09445,0.23096,4.056508577194753e-05
19580,5,0.12532,0.06094,0.12876,4.054490413723512e-05
19600,5,0.22186,0.11638,0.21097,4.05247225025227e-05
19620,5,0.23763,0.12566,0.22394,4.050454086781029e-05
19640,5,0.21245,0.13163,0.16164,4.048435923309788e-05
19660,5,0.24379,0.1221,0.24337,4.046417759838547e-05
19680,5,0.28644,0.15201,0.26887,4.044399596367306e-05
19700,5,0.16248,0.08896,0.14703,4.042381432896064e-05
19720,5,0.26817,0.17075,0.19484,4.0403632694248236e-05
19740,5,0.19896,0.07528,0.24736,4.038345105953583e-05
19760,5,0.2052,0.13407,0.14227,4.036326942482341e-05
19780,5,0.22567,0.11573,0.21987,4.034308779011099e-05
19800,5,0.22562,0.10441,0.24243,4.0322906155398585e-05
19820,5,0.18189,0.08431,0.19517,4.030272452068618e-05
19840,5,0.43127,0.27711,0.30832,4.028254288597376e-05
19860,5,0.15377,0.08323,0.14109,4.0262361251261356e-05
19880,5,0.13779,0.08323,0.1091,4.024217961654895e-05
19900,5,0.18121,0.11145,0.13952,4.0221997981836534e-05
19920,5,0.20002,0.09501,0.21001,4.020181634712412e-05
19940,6,0.30543,0.12913,0.3526,4.0181634712411705e-05
19960,6,0.34936,0.25124,0.19626,4.01614530776993e-05
19980,6,0.23113,0.10758,0.2471,4.014127144298688e-05
20000,6,0.22575,0.12849,0.19452,4.012108980827447e-05
20020,6,0.22611,0.1286,0.19502,4.010090817356206e-05
20040,6,0.28946,0.16218,0.25455,4.0080726538849654e-05
20060,6,0.52659,0.36302,0.32713,4.006054490413724e-05
20080,6,0.29066,0.16039,0.26055,4.0040363269424825e-05
20100,6,0.36558,0.28372,0.16372,4.002018163471241e-05
20120,6,0.23212,0.09752,0.2692,4e-05
20140,6,0.10161,0.04906,0.10511,3.997981836528759e-05
20160,6,0.20032,0.08818,0.22428,3.9959636730575175e-05
20180,6,0.24864,0.11565,0.26599,3.993945509586277e-05
20200,6,0.25447,0.12867,0.2516,3.991927346115036e-05
20220,6,0.38947,0.25833,0.26229,3.9899091826437945e-05
20240,6,0.16105,0.07923,0.16365,3.987891019172553e-05
20260,6,0.24286,0.09932,0.28709,3.985872855701312e-05
20280,6,0.25925,0.10392,0.31065,3.983854692230071e-05
20300,6,0.26754,0.12141,0.29226,3.9818365287588295e-05
20320,6,0.22535,0.09189,0.26694,3.979818365287588e-05
20340,6,0.18409,0.09058,0.18702,3.977800201816347e-05
20360,6,0.23248,0.10619,0.25259,3.9757820383451065e-05
20380,6,0.20672,0.09416,0.22513,3.973763874873865e-05
20400,6,0.30333,0.16705,0.27257,3.9717457114026237e-05
20420,6,0.32841,0.20095,0.25493,3.969727547931383e-05
20440,6,0.26083,0.15367,0.21431,3.9677093844601415e-05
20460,6,0.15077,0.0681,0.16535,3.9656912209889e-05
20480,6,0.25576,0.15655,0.19842,3.9636730575176586e-05
20500,6,0.229,0.1067,0.24459,3.961654894046418e-05
20520,6,0.17413,0.08346,0.18135,3.959636730575177e-05
20540,6,0.20781,0.11384,0.18795,3.9576185671039357e-05
20560,6,0.2084,0.05923,0.29835,3.955600403632694e-05
20580,6,0.16067,0.06921,0.18291,3.9535822401614535e-05
20600,6,0.14698,0.08343,0.12711,3.951564076690212e-05
20620,6,0.24096,0.12062,0.24067,3.9495459132189706e-05
20640,6,0.68399,0.54452,0.27895,3.947527749747729e-05
20660,6,0.2774,0.11454,0.32573,3.9455095862764884e-05
20680,6,0.27861,0.1588,0.23962,3.9434914228052477e-05
20700,6,0.24912,0.13259,0.23307,3.941473259334006e-05
20720,6,0.15997,0.06136,0.19722,3.939455095862765e-05
20740,6,0.44705,0.32159,0.25093,3.937436932391524e-05
20760,6,0.18547,0.09665,0.17765,3.935418768920283e-05
20780,6,0.18048,0.12061,0.11974,3.933400605449041e-05
20800,6,0.14995,0.062,0.17591,3.9313824419778e-05
20820,6,0.16953,0.06703,0.20498,3.929364278506559e-05
20840,6,0.25027,0.11829,0.26396,3.927346115035318e-05
20860,6,0.1724,0.09689,0.15102,3.925327951564077e-05
20880,6,0.24044,0.1094,0.26208,3.9233097880928354e-05
20900,6,0.19051,0.08024,0.22054,3.9212916246215946e-05
20920,6,0.1675,0.07284,0.18933,3.919273461150354e-05
20940,6,0.73143,0.60637,0.25011,3.917255297679112e-05
20960,6,0.13864,0.0622,0.15288,3.91523713420787e-05
20980,6,0.24221,0.16248,0.15945,3.9132189707366296e-05
21000,6,0.13966,0.07068,0.13796,3.911200807265389e-05
21020,6,0.18964,0.08168,0.21591,3.9091826437941474e-05
21040,6,0.2007,0.12376,0.15389,3.907164480322906e-05
21060,6,0.40288,0.27565,0.25446,3.905146316851665e-05
21080,6,0.23188,0.10369,0.25639,3.9031281533804244e-05
21100,6,0.30456,0.15336,0.3024,3.901109989909183e-05
21120,6,0.1633,0.07574,0.17511,3.899091826437941e-05
21140,6,0.22694,0.12002,0.21383,3.8970736629667e-05
21160,6,0.1445,0.08635,0.11629,3.8950554994954594e-05
21180,6,0.11096,0.05254,0.11684,3.893037336024218e-05
21200,6,0.16034,0.06454,0.19161,3.8910191725529765e-05
21220,6,0.261,0.12758,0.26685,3.889001009081736e-05
21240,6,0.17955,0.07759,0.2039,3.886982845610495e-05
21260,6,0.16505,0.08264,0.16482,3.8849646821392536e-05
21280,6,0.14517,0.07905,0.13223,3.8829465186680114e-05
21300,6,0.14209,0.07539,0.1334,3.880928355196771e-05
21320,6,0.30321,0.15335,0.29972,3.87891019172553e-05
21340,6,0.21148,0.10383,0.21531,3.8768920282542885e-05
21360,6,0.29313,0.19037,0.20551,3.874873864783047e-05
21380,6,0.27537,0.11925,0.31224,3.872855701311806e-05
21400,6,0.30428,0.1891,0.23036,3.8708375378405656e-05
21420,6,0.209,0.09863,0.22072,3.868819374369324e-05
21440,6,0.18333,0.0953,0.17606,3.866801210898083e-05
21460,6,0.24712,0.09414,0.30596,3.864783047426841e-05
21480,6,0.11148,0.04951,0.12392,3.8627648839556005e-05
21500,6,0.20639,0.09938,0.21402,3.860746720484359e-05
21520,6,0.2686,0.14783,0.24155,3.8587285570131176e-05
21540,6,0.22414,0.12304,0.20219,3.8567103935418776e-05
21560,6,0.21981,0.10438,0.23086,3.854692230070636e-05
21580,6,0.14404,0.08619,0.1157,3.852674066599395e-05
21600,6,0.2017,0.07491,0.25358,3.850655903128154e-05
21620,6,0.2342,0.12014,0.2281,3.8486377396569125e-05
21640,6,0.22769,0.11087,0.23363,3.846619576185671e-05
21660,6,0.2365,0.10294,0.26711,3.8446014127144296e-05
21680,6,0.22051,0.08433,0.27237,3.842583249243189e-05
21700,6,0.14276,0.0752,0.13513,3.840565085771948e-05
21720,6,0.17323,0.09118,0.16409,3.838546922300707e-05
21740,6,0.20568,0.10027,0.21082,3.836528758829465e-05
21760,6,0.31744,0.1751,0.28468,3.8345105953582245e-05
21780,6,0.12232,0.07163,0.10138,3.832492431886983e-05
21800,6,0.17684,0.07879,0.19611,3.8304742684157416e-05
21820,6,0.21891,0.09456,0.24872,3.8284561049445e-05
21840,6,0.33912,0.17468,0.3289,3.8264379414732595e-05
21860,6,0.46918,0.35588,0.22659,3.824419778002019e-05
21880,6,0.2613,0.15782,0.20697,3.822401614530777e-05
21900,6,0.2016,0.10681,0.18957,3.820383451059536e-05
21920,6,0.50029,0.41363,0.17334,3.818365287588295e-05
21940,6,0.12954,0.05079,0.15748,3.816347124117054e-05
21960,6,0.23684,0.10292,0.26784,3.814328960645812e-05
21980,6,0.44486,0.26225,0.36522,3.812310797174571e-05
22000,6,0.62154,0.45041,0.34226,3.81029263370333e-05
22020,6,0.52525,0.34803,0.35444,3.808274470232089e-05
22040,6,0.28889,0.1412,0.29538,3.806256306760848e-05
22060,6,0.13575,0.05384,0.16381,3.8042381432896064e-05
22080,6,0.1519,0.0722,0.15942,3.8022199798183656e-05
22100,6,0.34366,0.21714,0.25305,3.800201816347125e-05
22120,6,0.17754,0.10591,0.14327,3.798183652875883e-05
22140,6,0.22966,0.13424,0.19083,3.7961654894046414e-05
22160,6,0.13464,0.06028,0.14872,3.7941473259334006e-05
22180,6,0.18182,0.07904,0.20555,3.79212916246216e-05
22200,6,0.14159,0.07693,0.12932,3.7901109989909184e-05
22220,6,0.17394,0.08361,0.18066,3.788092835519677e-05
22240,6,0.22348,0.10103,0.2449,3.786074672048436e-05
22260,6,0.15801,0.06444,0.18713,3.7840565085771955e-05
22280,6,0.10885,0.05127,0.11516,3.782038345105954e-05
22300,6,0.31217,0.14751,0.32933,3.780020181634712e-05
22320,6,0.12596,0.05574,0.14045,3.778002018163471e-05
22340,6,0.21359,0.1139,0.19937,3.7759838546922304e-05
22360,6,0.25927,0.11705,0.28444,3.773965691220989e-05
22380,6,0.14955,0.06875,0.16161,3.7719475277497475e-05
22400,6,0.3526,0.16283,0.37953,3.769929364278507e-05
22420,6,0.46776,0.34234,0.25084,3.767911200807266e-05
22440,6,0.20067,0.13748,0.12638,3.7658930373360246e-05
22460,6,0.152,0.08908,0.12584,3.7638748738647825e-05
22480,6,0.24457,0.13796,0.21322,3.761856710393542e-05
22500,6,0.28034,0.14068,0.27933,3.759838546922301e-05
22520,6,0.221,0.07251,0.29698,3.7578203834510595e-05
22540,6,0.39526,0.2398,0.31091,3.755802219979818e-05
22560,6,0.26615,0.13938,0.25354,3.7537840565085774e-05
22580,6,0.25363,0.1366,0.23405,3.7517658930373366e-05
22600,6,0.10875,0.06308,0.09134,3.749747729566095e-05
22620,6,0.17143,0.09626,0.15034,3.747729566094854e-05
22640,6,0.2458,0.13774,0.21612,3.745711402623612e-05
22660,6,0.1833,0.05514,0.25634,3.7436932391523715e-05
22680,6,0.18816,0.10683,0.16264,3.74167507568113e-05
22700,6,0.11339,0.06402,0.09874,3.739656912209889e-05
22720,6,0.25218,0.11911,0.26616,3.737638748738648e-05
22740,6,0.33406,0.2101,0.24792,3.735620585267407e-05
22760,6,0.20065,0.10851,0.18428,3.733602421796166e-05
22780,6,0.15863,0.08901,0.13926,3.731584258324924e-05
22800,6,0.24513,0.13122,0.22781,3.729566094853683e-05
22820,6,0.16129,0.07179,0.17899,3.727547931382442e-05
22840,6,0.20458,0.08842,0.23232,3.725529767911201e-05
22860,6,0.1607,0.09305,0.1353,3.723511604439959e-05
22880,6,0.30975,0.18659,0.24633,3.7214934409687185e-05
22900,6,0.27883,0.17744,0.20278,3.719475277497478e-05
22920,6,0.50523,0.36045,0.28958,3.717457114026236e-05
22940,6,0.17906,0.07431,0.20949,3.715438950554995e-05
22960,6,0.19337,0.10231,0.18212,3.7134207870837534e-05
22980,6,0.19069,0.07556,0.23026,3.711402623612513e-05
23000,6,0.25506,0.12854,0.25304,3.709384460141271e-05
23020,6,0.15536,0.0811,0.14852,3.70736629667003e-05
23040,6,0.2852,0.1333,0.30379,3.705348133198789e-05
23060,6,0.26265,0.11804,0.28923,3.703329969727548e-05
23080,6,0.30327,0.18689,0.23275,3.701311806256307e-05
23100,6,0.17232,0.07407,0.19649,3.6992936427850654e-05
23120,6,0.19511,0.11363,0.16295,3.697275479313825e-05
23140,6,0.20415,0.06967,0.26898,3.695257315842583e-05
23160,6,0.12903,0.05174,0.15459,3.693239152371342e-05
23180,6,0.44871,0.25543,0.38657,3.6912209889001004e-05
23200,6,0.25103,0.08977,0.32252,3.6892028254288596e-05
23220,6,0.18528,0.10049,0.16959,3.687184661957619e-05
23240,6,0.21467,0.10302,0.2233,3.6851664984863774e-05
23260,6,0.14606,0.07306,0.14599,3.683148335015137e-05
23280,6,0.21144,0.07203,0.27883,3.681130171543896e-05
23300,6,0.24575,0.11725,0.257,3.679112008072654e-05
23320,6,0.16058,0.08061,0.15993,3.6770938446014124e-05
23340,6,0.21018,0.1187,0.18297,3.6750756811301716e-05
23360,6,0.20002,0.08633,0.22738,3.673057517658931e-05
23380,6,0.15471,0.07506,0.15929,3.6710393541876895e-05
23400,6,0.46005,0.27044,0.37923,3.669021190716448e-05
23420,6,0.56921,0.33757,0.46327,3.667003027245207e-05
23440,6,0.16791,0.06827,0.19927,3.6649848637739665e-05
23460,6,0.27629,0.16519,0.22221,3.662966700302725e-05
23480,6,0.89515,0.72125,0.3478,3.660948536831483e-05
23500,6,0.13819,0.05726,0.16184,3.658930373360242e-05
23520,6,0.20265,0.11924,0.16681,3.6569122098890015e-05
23540,6,0.25466,0.14144,0.22644,3.65489404641776e-05
23560,6,0.21373,0.12959,0.16828,3.6528758829465186e-05
23580,6,0.19445,0.10243,0.18405,3.650857719475278e-05
23600,6,0.13239,0.07764,0.10951,3.648839556004037e-05
23620,6,0.25387,0.12315,0.26144,3.6468213925327956e-05
23640,6,0.62016,0.43668,0.36695,3.6448032290615535e-05
23660,6,0.21418,0.10127,0.22583,3.642785065590313e-05
23680,6,0.23774,0.09087,0.29372,3.640766902119072e-05
23700,6,0.26186,0.14487,0.23397,3.6387487386478306e-05
23720,6,0.23264,0.11837,0.22854,3.636730575176589e-05
23740,6,0.24684,0.12972,0.23425,3.6347124117053484e-05
23760,6,0.23027,0.10241,0.25571,3.6326942482341076e-05
23780,6,0.2263,0.11041,0.23179,3.630676084762866e-05
23800,6,0.39003,0.27364,0.23278,3.628657921291624e-05
23820,6,0.30192,0.12225,0.35934,3.6266397578203833e-05
23840,6,0.21184,0.09479,0.2341,3.6246215943491426e-05
23860,6,0.16043,0.04782,0.22522,3.622603430877901e-05
23880,6,0.18074,0.10722,0.14704,3.62058526740666e-05
23900,6,0.20335,0.08986,0.22699,3.618567103935419e-05
23920,7,0.25656,0.13115,0.25083,3.616548940464178e-05
23940,7,0.19811,0.09141,0.21341,3.614530776992937e-05
23960,7,0.22122,0.10087,0.24071,3.6125126135216953e-05
23980,7,0.19814,0.10754,0.18121,3.610494450050454e-05
24000,7,0.19119,0.08307,0.21623,3.608476286579213e-05
24020,7,0.15893,0.07382,0.17022,3.606458123107972e-05
24040,7,0.29932,0.19185,0.21494,3.60443995963673e-05
24060,7,0.16788,0.08858,0.1586,3.6024217961654895e-05
24080,7,0.15723,0.07414,0.16618,3.600403632694249e-05
24100,7,0.1967,0.06647,0.26046,3.5983854692230074e-05
24120,7,0.17021,0.07983,0.18076,3.596367305751766e-05
24140,7,0.23735,0.16316,0.14838,3.5943491422805245e-05
24160,7,0.18599,0.07511,0.22177,3.592330978809284e-05
24180,7,0.20952,0.12956,0.15992,3.590312815338042e-05
24200,7,0.29286,0.13191,0.32189,3.588294651866801e-05
24220,7,0.16034,0.08346,0.15378,3.58627648839556e-05
24240,7,0.15594,0.07535,0.16119,3.5842583249243194e-05
24260,7,0.19042,0.10973,0.16137,3.582240161453078e-05
24280,7,0.22624,0.15056,0.15138,3.5802219979818365e-05
24300,7,0.19677,0.09748,0.19858,3.578203834510596e-05
24320,7,0.1236,0.05793,0.13134,3.576185671039354e-05
24340,7,0.26852,0.15016,0.23672,3.574167507568113e-05
24360,7,0.24623,0.11897,0.25452,3.5721493440968714e-05
24380,7,0.1539,0.07663,0.15455,3.570131180625631e-05
24400,7,0.17286,0.07467,0.19639,3.56811301715439e-05
24420,7,0.13625,0.07232,0.12785,3.5660948536831485e-05
24440,7,0.23475,0.1168,0.2359,3.564076690211907e-05
24460,7,0.16361,0.06793,0.19135,3.562058526740666e-05
24480,7,0.16679,0.07431,0.18497,3.560040363269425e-05
24500,7,0.2443,0.14538,0.19783,3.5580221997981834e-05
24520,7,0.21451,0.09523,0.23857,3.556004036326942e-05
24540,7,0.20988,0.09668,0.2264,3.553985872855701e-05
24560,7,0.24093,0.13217,0.21751,3.5519677093844605e-05
24580,7,0.18642,0.08676,0.19932,3.549949545913219e-05
24600,7,0.10632,0.05308,0.10647,3.5479313824419776e-05
24620,7,0.22254,0.06106,0.32296,3.545913218970737e-05
24640,7,0.12797,0.05472,0.1465,3.5438950554994954e-05
24660,7,0.19558,0.11477,0.16161,3.541876892028254e-05
24680,7,0.34156,0.20478,0.27355,3.5398587285570126e-05
24700,7,0.30155,0.1825,0.23811,3.537840565085772e-05
24720,7,0.34751,0.15539,0.38424,3.535822401614531e-05
24740,7,0.17554,0.07002,0.21105,3.5338042381432896e-05
24760,7,0.1056,0.06031,0.09057,3.531786074672048e-05
24780,7,0.15416,0.06615,0.17603,3.5297679112008074e-05
24800,7,0.22737,0.1256,0.20354,3.527749747729567e-05
24820,7,0.20667,0.11993,0.17347,3.5257315842583246e-05
24840,7,0.19728,0.09556,0.20345,3.523713420787083e-05
24860,7,0.15158,0.09276,0.11765,3.5216952573158424e-05
24880,7,0.15867,0.06557,0.1862,3.5196770938446016e-05
24900,7,0.16888,0.06713,0.20349,3.51765893037336e-05
24920,7,0.38629,0.25268,0.26723,3.515640766902119e-05
24940,7,0.26116,0.14375,0.23482,3.513622603430879e-05
24960,7,0.1171,0.05976,0.11468,3.511604439959637e-05
24980,7,0.13583,0.05171,0.16826,3.509586276488395e-05
25000,7,0.33555,0.20331,0.26449,3.5075681130171544e-05
25020,7,0.16606,0.08183,0.16847,3.5055499495459136e-05
25040,7,0.43714,0.32456,0.22516,3.503531786074672e-05
25060,7,0.24161,0.10015,0.28292,3.501513622603431e-05
25080,7,0.16167,0.0737,0.17593,3.49949545913219e-05
25100,7,0.19509,0.07723,0.23572,3.497477295660949e-05
25120,7,0.55215,0.37724,0.34982,3.495459132189708e-05
25140,7,0.21964,0.12027,0.19873,3.4934409687184664e-05
25160,7,0.17938,0.09406,0.17065,3.491422805247225e-05
25180,7,0.16715,0.08873,0.15685,3.489404641775984e-05
25200,7,0.19069,0.11729,0.1468,3.487386478304743e-05
25220,7,0.15219,0.07357,0.15723,3.485368314833501e-05
25240,7,0.22081,0.11164,0.21834,3.4833501513622606e-05
25260,7,0.15266,0.06888,0.16755,3.48133198789102e-05
25280,7,0.23919,0.11372,0.25092,3.4793138244197784e-05
25300,7,0.25837,0.14848,0.21979,3.477295660948537e-05
25320,7,0.13618,0.05729,0.15778,3.4752774974772955e-05
25340,7,0.10515,0.04705,0.11619,3.473259334006055e-05
25360,7,0.18994,0.12714,0.1256,3.4712411705348133e-05
25380,7,0.20752,0.11579,0.18344,3.469223007063572e-05
25400,7,0.19703,0.12089,0.15227,3.467204843592331e-05
25420,7,0.11384,0.06223,0.10322,3.4651866801210904e-05
25440,7,0.12099,0.04882,0.14435,3.463168516649849e-05
25460,7,0.29867,0.1423,0.31273,3.4611503531786075e-05
25480,7,0.19599,0.09489,0.2022,3.459132189707367e-05
25500,7,0.22568,0.11354,0.22427,3.4571140262361253e-05
25520,7,0.11856,0.05082,0.13549,3.455095862764884e-05
25540,7,0.16225,0.06659,0.19132,3.4530776992936425e-05
25560,7,0.24748,0.13086,0.23324,3.451059535822402e-05
25580,7,0.1951,0.06932,0.25156,3.449041372351161e-05
25600,7,0.32074,0.15168,0.33813,3.4470232088799195e-05
25620,7,0.3121,0.1689,0.28641,3.445005045408678e-05
25640,7,0.18699,0.09064,0.1927,3.4429868819374373e-05
25660,7,0.34552,0.18252,0.326,3.440968718466196e-05
25680,7,0.1442,0.06583,0.15673,3.4389505549949545e-05
25700,7,0.1423,0.06958,0.14545,3.436932391523713e-05
25720,7,0.16469,0.07541,0.17855,3.434914228052472e-05
25740,7,0.27787,0.11229,0.33116,3.4328960645812315e-05
25760,7,0.10942,0.0434,0.13205,3.43087790110999e-05
25780,7,0.16084,0.08494,0.15181,3.428859737638749e-05
25800,7,0.15184,0.0597,0.18427,3.426841574167508e-05
25820,7,0.3843,0.29809,0.17241,3.4248234106962665e-05
25840,7,0.24819,0.13957,0.21724,3.422805247225025e-05
25860,7,0.16432,0.08448,0.15968,3.4207870837537836e-05
25880,7,0.33971,0.20288,0.27366,3.418768920282543e-05
25900,7,0.15239,0.08092,0.14294,3.416750756811302e-05
25920,7,0.14081,0.06785,0.14591,3.414732593340061e-05
25940,7,0.22554,0.09717,0.25674,3.412714429868819e-05
25960,7,0.53021,0.35139,0.35764,3.4106962663975785e-05
25980,7,0.16512,0.07848,0.17328,3.408678102926338e-05
26000,7,0.17164,0.0901,0.16309,3.4066599394550956e-05
26020,7,0.17369,0.06229,0.22279,3.404641775983854e-05
26040,7,0.13993,0.06201,0.15586,3.4026236125126134e-05
26060,7,0.10377,0.05402,0.09949,3.400605449041373e-05
26080,7,0.16706,0.08161,0.17089,3.398587285570131e-05
26100,7,0.17566,0.07299,0.20534,3.39656912209889e-05
26120,7,0.11464,0.05632,0.11664,3.394550958627649e-05
26140,7,0.24306,0.12234,0.24144,3.392532795156408e-05
26160,7,0.14742,0.0669,0.16104,3.390514631685166e-05
26180,7,0.14103,0.06991,0.14222,3.388496468213925e-05
26200,7,0.31517,0.19353,0.24327,3.386478304742684e-05
26220,7,0.29282,0.17781,0.23002,3.384460141271443e-05
26240,7,0.25199,0.1179,0.26818,3.382441977800202e-05
26260,7,0.30386,0.14884,0.31004,3.3804238143289604e-05
26280,7,0.32134,0.18877,0.26514,3.3784056508577196e-05
26300,7,0.1796,0.1005,0.15819,3.376387487386479e-05
26320,7,0.25889,0.13858,0.24062,3.3743693239152374e-05
26340,7,0.16089,0.07614,0.16951,3.372351160443995e-05
26360,7,0.17003,0.10265,0.13475,3.3703329969727546e-05
26380,7,0.16013,0.0772,0.16585,3.368314833501514e-05
26400,7,0.23102,0.10738,0.24729,3.3662966700302724e-05
26420,7,0.31848,0.22927,0.17842,3.364278506559031e-05
26440,7,0.29374,0.12923,0.32903,3.36226034308779e-05
26460,7,0.19023,0.07683,0.2268,3.3602421796165494e-05
26480,7,0.1793,0.09676,0.16507,3.358224016145308e-05
26500,7,0.22651,0.0992,0.25462,3.356205852674066e-05
26520,7,0.13531,0.06136,0.14791,3.354187689202825e-05
26540,7,0.19526,0.0871,0.21632,3.3521695257315844e-05
26560,7,0.16662,0.08389,0.16547,3.350151362260343e-05
26580,7,0.1825,0.08071,0.20357,3.3481331987891015e-05
26600,7,0.2329,0.13971,0.18639,3.346115035317861e-05
26620,7,0.18692,0.08891,0.19602,3.34409687184662e-05
26640,7,0.13809,0.06611,0.14395,3.3420787083753786e-05
26660,7,0.11205,0.06259,0.0989,3.340060544904138e-05
26680,7,0.26704,0.12715,0.27978,3.3380423814328964e-05
26700,7,0.13526,0.07627,0.11799,3.336024217961655e-05
26720,7,0.18272,0.06345,0.23854,3.3340060544904135e-05
26740,7,0.14498,0.08103,0.12789,3.331987891019173e-05
26760,7,0.18484,0.11101,0.14766,3.329969727547932e-05
26780,7,0.30157,0.22087,0.16141,3.3279515640766906e-05
26800,7,0.27645,0.15693,0.23903,3.325933400605449e-05
26820,7,0.35739,0.19861,0.31756,3.3239152371342084e-05
